1.3013520240783691,0,21.566452026367188,0.03673596342935004,30868.684342982313,16,1.5
1.810737133026123,0,76.79386901855469,26536.591272224134,510.35324174812126,2,2.2
2.3113620281219482,0,19.168563842773438,3777.5242982438886,97.8164047854256,2,1.4
2.8103647232055664,0,25.137054443359375,5675.806216704465,114.21385932345989,17,2.1
3.312164068222046,0,23.831390380859375,4621.07070386904,96.6792102004464,9,1.4
3.8126637935638428,0,19.460968017578125,5346.525153325356,138.27678035179716,3,1.6
4.312813758850098,0,23.427505493164062,4859.387348621789,103.8949708371734,18,1.4
4.812863111495972,0,27.329544067382812,5739.136514303332,105.16092009855566,17,1.9
5.31421160697937,0,23.44158935546875,4692.780004203169,99.4813092507297,8,2.0
5.814782619476318,0,19.548004150390625,3599.9020492825503,92.43910458060195,7,1.2
6.314600467681885,0,21.072296142578125,4315.3029061042935,102.4567985089001,18,1.4
6.815174341201782,0,23.54779052734375,4864.613217100402,103.78893073479745,15,1.5
7.316205978393555,0,22.112686157226562,4521.027142568218,102.11332915164952,16,1.3
7.816662788391113,0,21.031845092773438,3612.358165366449,85.82223728056078,6,1.7
8.316964149475098,0,22.458694458007812,5147.174681913217,115.23376858966215,14,1.8
8.817841053009033,0,20.654373168945312,4415.954975614828,107.09596374126869,10,1.5
9.317469835281372,0,24.589309692382812,5712.009083175045,115.90402641042269,17,2.0
9.818369150161743,0,21.765823364257812,4470.617612510111,102.08665037908928,11,1.4
10.319146156311035,0,21.463714599609375,4318.356084627272,101.2872208075095,8,1.8
10.81881046295166,0,24.02105712890625,5094.355564757409,105.90707920754343,11,1.9
11.320165395736694,0,21.519683837890625,3686.845982866355,86.29308934038802,6,1.7
11.81911325454712,0,19.337966918945312,17075.683233424872,397.81844866345307,1,2.0
12.319735288619995,0,21.665695190429688,6879.4101832474735,173.9616461356323,18,1.4
12.821682214736938,0,20.200103759765625,3579.0761316969083,88.66291090876953,7,1.3
13.321311235427856,0,20.948272705078125,5930.753529894046,142.39837536948252,3,2.2
13.821126222610474,0,25.207504272460938,5948.751916499076,117.74271534062672,13,1.9
14.322590112686157,0,23.432830810546875,4808.973212540161,102.84715574847593,11,1.5
14.82241678237915,0,25.993453979492188,5073.012160524584,97.37066886135484,9,2.0
15.324286222457886,0,19.459823608398438,4790.389372914166,123.5879650503129,3,1.4
15.824204206466675,0,22.974761962890625,4905.998320919021,106.94343662705207,15,1.5
