1.439955472946167,0.22535943984985352,4.363059997558594e-05,0.20204854011535645,0.9437520503997803,25.668701171875,0.05702647356570021,-0.9831744494893133,38354.063706141395,6,1.9,-1.0,1.0
1.5309946537017822,0.22535943984985352,4.38690185546875e-05,0.0026073455810546875,0.004918813705444336,76.23971557617188,13402.052085542013,-0.4982111440019422,216.0553705573922,19,1.8,-1.0,1.0
2.0305068492889404,0.39830565452575684,1.9311904907226562e-05,0.0022885799407958984,0.004427671432495117,25.665618896484375,6658.2534465257695,-0.7422415935808334,129.70659361173634,5,2.1,1.0,-1.0
2.5321013927459717,0.43762779235839844,1.6450881958007812e-05,0.0024912357330322266,0.005083322525024414,21.5177001953125,2663.436002709339,-0.886797673763905,60.92658546686106,7,1.5,-1.0,1.0
3.031501054763794,0.41148972511291504,1.6450881958007812e-05,0.002213001251220703,0.004642486572265625,39.75787353515625,10193.111513133785,-0.6143295592265932,130.36411505803716,19,2.2,-1.0,1.0
3.5332984924316406,0.4151146411895752,1.6450881958007812e-05,0.0026063919067382812,0.005156040191650391,27.828704833984375,4376.758075768436,-0.8247995658513827,76.39593767237531,8,1.6,-1.0,1.0
4.031869411468506,0.42864060401916504,1.6927719116210938e-05,0.0020105838775634766,0.0042340755462646484,17.992279052734375,797.3828304452261,-0.9543224945572131,21.509226200067506,1,1.3,1.0,-1.0
4.534180402755737,0.44402408599853516,1.4066696166992188e-05,0.0025742053985595703,0.005162477493286133,21.837783813476562,2560.8195598871175,-0.8905109425040502,59.48405804797643,9,1.2,-1.0,1.0
5.034735441207886,0.41954779624938965,1.6927719116210938e-05,0.0025136470794677734,0.005128145217895508,23.64044189453125,3527.7462720519607,-0.8555218254040404,78.00192603111083,10,1.3,-1.0,1.0
5.534986734390259,0.4234306812286377,1.8596649169921875e-05,0.002446413040161133,0.004984378814697266,22.472625732421875,2873.670624636848,-0.8791901439350631,59.40560822289488,7,1.5,-1.0,1.0
6.0358216762542725,0.4301443099975586,1.5735626220703125e-05,0.0025124549865722656,0.005198478698730469,22.924163818359375,3500.233870386778,-0.8565173865271893,78.38890064818106,10,1.4,-1.0,1.0
6.535953760147095,0.4233572483062744,1.71661376953125e-05,0.0024886131286621094,0.004996776580810547,22.392990112304688,2957.264696399419,-0.876165216886333,68.19098263973828,7,1.5,-1.0,1.0
