time_s,sleep_s,chunk,joules_total,cps,cpj,n_cores,freq_ghz,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
611.1718168258667,0.4764242172241211,2080,28.37835693359375,3859.991704566823,73.29529348253902,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
611.6723561286926,0.4990885257720947,2112,25.005584716796875,4190.181916909189,84.46113233982155,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
612.1728682518005,0.499112606048584,2176,25.65606689453125,4220.821589561324,84.81424720886692,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
612.6734108924866,0.49913501739501953,1920,25.925750732421875,3900.0667594130136,74.0576432989812,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
613.173953294754,0.4991738796234131,2304,26.475814819335938,4467.704045596847,87.02281745517166,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
613.6744921207428,0.4990856647491455,2240,25.322265625,4087.5923353640737,88.45969919012727,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
614.1750330924988,0.49907803535461426,1856,25.76397705078125,3834.6945017126295,72.03856750616535,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
614.6755940914154,0.49911952018737793,1888,25.824859619140625,3687.5123947937104,73.1078514208329,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
615.1761343479156,0.4990537166595459,2112,26.062759399414062,4223.960763580486,81.03516468204367,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
615.6766819953918,0.49907612800598145,1920,26.409011840820312,3846.4002868657326,72.70245519115801,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
616.1772289276123,0.49909257888793945,2112,25.906753540039062,4104.237614146245,81.52314402249938,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
616.6777844429016,0.49915027618408203,1632,26.792327880859375,4099.119446521748,60.91296013012412,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
617.1783351898193,0.4991462230682373,2176,26.388900756835938,4248.823835117233,82.45891028395019,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
617.6788744926453,0.49910712242126465,1856,26.112686157226562,4012.2324602285044,71.07656366047048,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
618.1794152259827,0.49910807609558105,2176,25.574142456054688,3905.0482889535647,85.08594193291636,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
618.6799583435059,0.49914097785949707,1888,25.8900146484375,4033.238712227313,72.92386758514034,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
619.1804978847504,0.4991152286529541,2304,25.74920654296875,4088.4696058901422,89.47848533333334,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
619.6810097694397,0.49915122985839844,1504,26.085494995117188,4218.767226703494,57.65656355309823,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
620.181562423706,0.49913811683654785,2048,26.219818115234375,4031.5059934926094,78.1088560950032,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
620.6821141242981,0.49889135360717773,2176,28.989974975585938,4059.6961785857075,75.06043043612594,6,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.2,2.201
621.182648897171,0.47783851623535156,1984,27.62908935546875,4032.513496537318,71.80837466173303,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
621.6831586360931,0.49902796745300293,2272,24.715545654296875,4064.4672711202434,91.92594943195218,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
622.1836988925934,0.49915194511413574,1824,26.587265014648438,4503.650499858146,68.60427347435152,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
622.684210062027,0.49915122985839844,2944,27.092559814453125,4279.019442861421,108.66451971177187,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
623.1847522258759,0.4991624355316162,2080,27.17156982421875,4333.371744754032,76.55060099420683,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
623.6852920055389,0.4990882873535156,2304,27.099227905273438,4253.163520323998,85.02087247849772,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
624.1858022212982,0.4990353584289551,2016,27.004150390625,4349.078749529762,74.655190807258,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
624.6863222122192,0.4991588592529297,1888,26.406997680664062,4383.155578323722,71.49620047047023,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
625.1868324279785,0.4992058277130127,1856,27.019287109375,3932.2094954505947,68.69167171164985,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
625.6873474121094,0.49922657012939453,2208,27.117050170898438,4487.807472524757,81.42478573755741,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
626.1878635883331,0.4991881847381592,2048,26.4854736328125,4338.987211087848,77.32540593356654,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
626.6884276866913,0.4991774559020996,2368,26.9537353515625,4247.163739118817,87.85424243110437,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
627.1889882087708,0.49905872344970703,2272,26.637649536132812,4120.196809496385,85.29281072333845,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
627.689551115036,0.4990370273590088,2496,26.638961791992188,4433.23897526987,93.69734524527568,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
628.1900615692139,0.4989604949951172,1408,26.356842041015625,4269.109843445136,53.420663894745736,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
628.6905732154846,0.4991188049316406,2464,27.407485961914062,4068.981831488364,89.90244502629751,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
629.1911280155182,0.4992105960845947,1920,29.248077392578125,3964.3882500737227,65.64534052030413,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
629.6916682720184,0.4989969730377197,2656,26.080459594726562,4786.683897723046,101.83869614540995,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
630.1922090053558,0.49916529655456543,1952,26.1170654296875,4382.116338347243,74.74040317642825,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
630.6927492618561,0.49912190437316895,2304,26.090682983398438,4161.3540629257595,88.30738549335948,6,1.9,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.9,1.9,1.9,1.2,1.2,1.2,1.2,1.2,1.2,2.201
631.1932697296143,0.4768850803375244,2112,27.065780639648438,4061.7387127832963,78.03211103049246,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
631.6938104629517,0.49910855293273926,2016,25.592864990234375,4821.4317287681715,78.77195463537424,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
632.1943278312683,0.49909281730651855,1888,26.515869140625,4291.663715115227,71.20264434807429,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
632.6948657035828,0.49915552139282227,2688,27.3016357421875,4477.710511285474,98.45563926583354,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
633.1953768730164,0.4991576671600342,2432,29.658645629882812,4553.196845052883,81.99969851454101,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
633.6958882808685,0.4991931915283203,1536,27.459701538085938,4359.192413027492,55.93651474578503,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
634.1964280605316,0.49919891357421875,2048,28.865341186523438,4440.990014106365,70.95014005779929,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
634.6969690322876,0.499114990234375,3264,27.041595458984375,4714.3596478615345,120.70293725644652,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
635.1974816322327,0.4990854263305664,2112,27.133773803710938,4551.717334659696,77.83657427376185,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
635.6980011463165,0.4991879463195801,2464,27.700942993164062,4466.861155767203,88.95004045920231,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
636.19850897789,0.4991457462310791,2176,29.832000732421875,4498.822601677823,72.94180566424731,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
636.6990690231323,0.49921727180480957,1984,30.364028930664062,4550.221862418161,65.34047258782564,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
637.1996083259583,0.49900269508361816,2336,26.850921630859375,4280.642426643791,86.99887594604087,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
637.7001466751099,0.4991486072540283,2112,26.716476440429688,4522.814420061785,79.05234077963733,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
638.200690984726,0.4991490840911865,2688,27.100784301757812,4717.062184999412,99.18532135712584,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
638.7012376785278,0.49915361404418945,1856,27.362640380859375,4307.886229010111,67.82971139357966,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
639.2017498016357,0.4991447925567627,2368,27.199691772460938,4787.993452015453,87.05981008202254,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
639.7023220062256,0.49912548065185547,2624,27.611526489257812,4549.704142035187,95.03277557004536,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
640.2028343677521,0.49892091751098633,2080,29.112442016601562,4406.752583711203,71.44711525106229,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
640.7033727169037,0.49913597106933594,2144,27.582351684570312,4407.707574555295,77.7308629995956,6,2.0,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.0,2.0,2.0,1.2,1.2,1.2,1.2,1.2,1.2,2.201
641.2038652896881,0.47792816162109375,2368,30.443374633789062,4619.345719213981,77.78375520077067,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
641.7043769359589,0.499143123626709,2432,26.812469482421875,4741.21634075298,90.70406594194569,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
642.2048881053925,0.4991638660430908,2240,27.94287109375,4955.752145486447,80.16355915913817,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
642.7054297924042,0.4991428852081299,1536,28.086151123046875,3927.2403970974897,54.688874715182756,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
643.2059700489044,0.49910688400268555,2592,27.371170043945312,5093.463202605094,94.69818045185716,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
643.7065110206604,0.49910807609558105,2848,28.211868286132812,4653.578598744229,100.95042168475948,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
644.2070484161377,0.4991483688354492,2336,28.032257080078125,4504.850373028906,83.33256909448583,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
644.7075607776642,0.49907422065734863,1472,27.575942993164062,4391.116800331715,53.37986085788259,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
645.2081007957458,0.4991779327392578,3168,28.175872802734375,4887.235431196261,112.436623425293,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
645.7086403369904,0.4991450309753418,2368,28.200576782226562,5215.7774054082,83.96991374631862,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
646.2091534137726,0.4991343021392822,2112,27.808303833007812,4631.585065197517,75.94853726724263,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
646.7096643447876,0.49912333488464355,2944,28.501205444335938,4874.1818256884835,103.2938766660153,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
647.2101731300354,0.4991178512573242,2560,30.263137817382812,4653.91633680223,84.59136046790113,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
647.7106857299805,0.4991006851196289,2112,28.797515869140625,4846.213467677974,73.33965921217587,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
648.211225271225,0.49914026260375977,2208,28.487747192382812,4388.607864750089,77.50700626093682,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
648.7117643356323,0.4991166591644287,2368,27.796905517578125,4943.633833703333,85.18933873781494,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
649.2123117446899,0.4991590976715088,2304,27.769668579101562,4635.454637277485,82.96822100836688,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
649.7128734588623,0.4991726875305176,2720,27.26513671875,4831.592421163262,99.76109887354717,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
650.2133836746216,0.4990520477294922,2176,27.834335327148438,4771.920037036499,78.17682637018537,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
650.7139277458191,0.49916577339172363,2304,28.515853881835938,4641.175988037175,80.79715969745534,6,2.1,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,1.2,1.2,1.2,1.2,1.2,1.2,2.201
651.2144477367401,0.4768221378326416,2816,31.988479614257812,4858.652241859871,88.03169247046242,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
651.7149586677551,0.4990878105163574,1952,27.6544189453125,4880.1394014765065,70.58546425654947,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
652.2154970169067,0.4991800785064697,2592,28.862991333007812,4797.483098373996,89.80358169029348,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
652.716034412384,0.499176025390625,2848,32.98583984375,5125.814180975529,86.34007845459256,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
653.2165734767914,0.4992084503173828,2080,33.90940856933594,4953.233600196389,61.3399079416835,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
653.7171115875244,0.4990992546081543,2496,33.59490966796875,4725.197339122116,74.29697012639463,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
654.2176477909088,0.49918532371520996,2816,34.142974853515625,5222.363275314574,82.47670310163505,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
654.718183517456,0.4991598129272461,1920,33.74049377441406,5101.341274428929,56.90491706603196,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
655.2187204360962,0.499133825302124,2336,33.795989990234375,4405.0980201554985,69.12062646115726,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
655.7192318439484,0.49915242195129395,2848,33.330413818359375,5069.086345646984,85.44748395626692,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
656.2197701931,0.4991579055786133,2272,33.734161376953125,4770.106828904093,67.35012542959524,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
656.7203226089478,0.4991416931152344,2944,33.82472229003906,5414.975403740587,87.03693040717054,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
657.2208333015442,0.49904561042785645,2336,33.33045959472656,4745.684460116263,70.08604226896392,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
657.7213447093964,0.4992339611053467,2752,32.94126892089844,5137.040574049497,83.54262267820806,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
658.2218582630157,0.49921560287475586,1888,32.80879211425781,4863.297507912413,57.54555039469211,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
658.7223670482635,0.4991145133972168,3008,33.4862060546875,5014.28321275482,89.82803232732694,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
659.2228810787201,0.49918460845947266,1856,34.069732666015625,5096.3187757858,54.476506117447464,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
659.7233963012695,0.4991438388824463,3200,33.57884216308594,4909.000702178178,95.29810421866898,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
660.2239410877228,0.4991586208343506,1984,34.2452392578125,5164.797086775466,57.93506025943102,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
660.7244505882263,0.49915480613708496,2560,34.179046630859375,4542.624647566704,74.89969008347478,6,2.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.2,2.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
661.224981546402,0.47945237159729004,2176,34.810302734375,5175.448020461339,62.510229129699894,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
661.7254920005798,0.4991612434387207,2016,23.682022094726562,3658.1018461412937,85.12786585267634,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
662.2260010242462,0.4991471767425537,1760,22.258407592773438,3314.371498968949,79.07124499649352,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
662.7265462875366,0.4991333484649658,1280,21.932464599609375,2677.535374210208,58.36097417080966,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
663.2270889282227,0.499042272567749,1120,21.810348510742188,3458.5592464841197,51.351769984251725,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
663.727644443512,0.49905824661254883,2176,20.650100708007812,3144.5194207462787,105.37478876101454,7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.201
